media,gcx,pinned_record,translation_rows,used_hangul,common_glyphs,common_glyph_count,new_glyphs,new_glyph_count,glyph_add_bytes,existing_local_slots,existing_dead_slots,newly_freed_slots,glyph_reclaim_bytes,donor_reclaim_bytes,string_reclaim_bytes,appended_glyph_count,appended_glyph_bytes,string_delta_bytes,string_increase_bytes,string_region_bytes,final_headroom,overflow_bytes,row_ids,confidence,layout_policy
codec,0,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,587,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,1808,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,588,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,1544,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,589,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2420,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,590,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,1760,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,591,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,1932,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,592,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,1748,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,593,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,1508,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,594,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2072,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,595,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,1972,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,596,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,1916,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,597,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,1820,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,598,no,3,겠괜농니닙다담무세슨아알에요으이일찮,겠니다무세슨아알에요으이일,13,괜농닙담찮,5,320,0,0,0,0,0,0,5,320,3,9,6408,0,323,codec:598:88|codec:598:12|codec:598:10,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,599,no,1,료를서설액야얻에연요은체치크탱해,를서설야에요은크해,9,료액얻연체치탱,7,448,0,0,0,0,0,21,7,448,-21,0,3148,0,427,codec:599:10,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,600,no,1,각건드를리면산야이조,건드를리면야이조,8,각산,2,128,0,0,0,0,0,8,2,128,-8,0,2528,0,120,codec:600:12,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,601,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2216,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,602,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,1732,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,603,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2464,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,604,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2224,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,605,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2072,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,606,no,1,를봐써,를봐,2,써,1,64,0,0,0,0,0,4,1,64,-4,0,1872,0,60,codec:606:10,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,607,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,1596,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,608,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,1736,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,609,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,1776,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,610,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2012,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,611,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2200,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,612,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,1840,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,613,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,1896,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,614,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,1632,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,615,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2360,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,616,no,1,걸는들마만쓰지총취키,는들마만지키,6,걸쓰총취,4,256,0,0,0,0,0,26,4,256,-26,0,2384,0,230,codec:616:12,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,617,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,1744,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,618,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2124,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,619,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2008,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,620,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2036,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,621,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,1924,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,622,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,1944,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,623,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,1616,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,624,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,1576,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,625,no,1,놈들로막아와을,들로아와을,5,놈막,2,128,0,0,0,0,0,18,2,128,-18,0,2396,0,110,codec:625:13,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,626,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,1744,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,627,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,1748,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,628,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,1520,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,629,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,1860,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,630,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,1744,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,631,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,1728,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,632,no,1,너동무반심아열이짧총해,무심아이해,5,너동반열짧총,6,384,0,0,0,0,0,43,6,384,-43,0,2548,0,341,codec:632:12,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,633,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,1864,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,634,no,1,가격공면받으을,가면으을,4,격공받,3,192,0,0,0,0,0,10,3,192,-10,0,2124,0,182,codec:634:10,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,635,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,1880,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,636,no,1,도봐잘,도봐잘,3,,0,0,0,0,0,0,0,17,0,0,-17,0,2060,17,0,codec:636:12,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,637,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,1604,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,638,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,1556,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,639,no,1,도돼말안정,도말안정,4,돼,1,64,0,0,0,0,0,0,1,64,1,1,3988,0,65,codec:639:15,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,640,no,1,기무요,기무요,3,,0,0,0,0,0,0,0,2,0,0,-2,0,2744,2,0,codec:640:16,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,641,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,1532,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,642,no,2,것관니다달문어없에은이입장제조한현,것니다문어없에은이입제조한,13,관달장현,4,256,0,0,0,0,0,7,4,256,-7,0,3424,0,249,codec:642:16|codec:642:10,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,643,no,3,네는달도레사시실아안았어에요용은을이있작저지탄트피하험,네는도사시아안았어에요은을이있저지하험,19,달레실용작탄트피,8,512,0,0,0,0,0,62,8,512,-62,0,4060,0,450,codec:643:10|codec:643:17|codec:643:22,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,644,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,1692,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,645,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,1556,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,646,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,1560,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,647,no,3,만뭐왜지하,만뭐왜지하,5,,0,0,0,0,0,0,0,12,0,0,-12,2,2868,12,0,codec:647:11|codec:647:28|codec:647:16,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,648,no,1,갖고군을있,고군을있,4,갖,1,64,0,0,0,0,0,7,1,64,-7,0,1928,0,57,codec:648:10,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,649,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2260,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,650,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,1760,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,651,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,1864,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,652,no,6,가간같거건것교구그글난능니다도독되드로를링망머문반상솜습쎄씨야약었에완요원위은의이일입적전정제창체총프한할해홀히,가간같거건것그난니다도되드로를머문상습야었에요원위은의이일입적정제프한할해히,38,교구글능독링망반솜쎄씨약완전창체총홀,18,1152,0,0,0,0,0,105,18,1152,-105,6,7264,0,1047,codec:652:10|codec:652:20|codec:652:17|codec:652:15|codec:652:32|codec:652:31,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,653,no,9,거것고네다델를마많모쓰아야은이일있주,거것고네다를마아야은이일있,13,델많모쓰주,5,320,0,0,0,0,0,734,5,320,-734,0,3632,414,0,codec:653:27|codec:653:28|codec:653:29|codec:653:30|codec:653:31|codec:653:32|codec:653:33|codec:653:14|codec:653:10,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,654,no,3,가거나났내는디를리말사서았어요용죠지찾트패하했,가거나내는디를리말사서았어요지하,16,났용죠찾트패했,7,448,0,0,0,0,0,11,7,448,-11,5,4016,0,437,codec:654:14|codec:654:46|codec:654:10,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,655,no,6,가개거겠그니다도들렇련로마만면명문발본소아어없으은을이있자적제죠중지체탄했,가개거겠그니다도들렇로마만면명문본소아어없으은을이있자적제지,30,련발죠중체탄했,7,448,0,0,0,0,0,52,7,448,-52,3,5168,0,396,codec:655:49|codec:655:12|codec:655:59|codec:655:25|codec:655:16|codec:655:26,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,656,no,4,각건검것과그낸는니다달도된들라로리많반보봐불색생소습써아였위으은이일입잘총해,건것그는니다도들라로리보봐소습아위으은이일입잘해,24,각검과낸달된많반불색생써였총,14,896,0,0,0,0,0,63,14,896,-63,0,5636,0,833,codec:656:20|codec:656:28|codec:656:22|codec:656:15,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,657,no,2,갖계고년됐성시에완은을죠첫,계고됐성시에은을,8,갖년완죠첫,5,320,0,0,0,0,0,16,5,320,-16,0,3300,0,304,codec:657:10|codec:657:12,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,658,no,3,갖계고국군꿔는대로미바부분서설수시쓸야요은을의이있제품,계고군는대로미바부분서설수시야요은을의이있제,22,갖국꿔쓸품,5,320,0,0,0,0,0,49,5,320,-49,0,5912,0,271,codec:658:10|codec:658:11|codec:658:15,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,659,no,3,갖격계고군는니다동랫러를소습시아안었였오요은이저준총표,계고군는니다러를소습시아안었요은이저,18,갖격동랫였오준총표,9,576,0,0,0,0,0,43,9,576,-43,2,4136,0,533,codec:659:10|codec:659:13|codec:659:35,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,660,no,2,가것고는능도배서쏘율을절조하해,가것고는도서을절조하해,11,능배쏘율,4,256,0,0,0,0,0,44,4,256,-44,0,2980,0,212,codec:660:15|codec:660:12,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,661,no,6,가개게겨귀까나낙는니다돼되로마발사산생서성습씩아안었에여연용일점져조주지프하한,가개게까나는니다되로마사서성습아안었에여일점조지프하한,27,겨귀낙돼발산생씩연용져주,12,768,0,0,0,0,0,58,12,768,-58,5,5296,0,710,codec:661:16|codec:661:50|codec:661:23|codec:661:14|codec:661:27|codec:661:19,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,662,no,4,경그는더도돼두럴로리맞면보수쏠아않약어없에을있적정조준지탄폭표확히,그는더도럴로리면보수아않어없에을있적정조지히,22,경돼두맞쏠약준탄폭표확,11,704,0,0,0,0,0,70,11,704,-70,0,5340,0,634,codec:662:57|codec:662:14|codec:662:18|codec:662:20,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,663,no,3,가같것군돼로를머발설성소수아어얻었와요이있장좀치타특폭한,가같것군로를머설성소수아어었와요이있특한,20,돼발얻장좀치타폭,8,512,0,0,0,0,0,27,8,512,-27,0,4064,0,485,codec:663:10|codec:663:12|codec:663:15,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,664,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,1900,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,665,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,1484,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,666,no,5,거게고놓는다도된런렇로뢰복서설수식심어울으은이있적제주지치포한할해회,거게고는다도런렇로서설수심어으은이있적제지포한할해,25,놓된뢰복식울주치회,9,576,0,0,0,0,0,256,9,576,-256,0,5512,0,320,codec:666:22|codec:666:26|codec:666:20|codec:666:52|codec:666:19,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,667,no,1,거군기는류상수에요이있탄한,거군기는상수에요이있한,11,류탄,2,128,0,0,0,0,0,5,2,128,-5,0,2880,0,123,codec:667:10,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,668,no,2,갖결고과군노는든랑를만물야약연을의이있자정합해화,고군는를만물야을의이있자정해,14,갖결과노든랑약연합화,10,640,0,0,0,0,0,41,10,640,-41,0,4116,0,599,codec:668:10|codec:668:11,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,669,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,1948,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,670,no,2,갖고구나는다달덫렸로봐실에운을이있잡제쥐지,고나는다로봐에을이있잡제지,13,갖구달덫렸실운쥐,8,512,0,0,0,0,0,48,8,512,-48,0,3756,0,464,codec:670:10|codec:670:14,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,671,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,1540,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,672,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2544,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,673,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,1820,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,674,no,1,그뭐봐야옷은이,그뭐봐야은이,6,옷,1,64,0,0,0,0,0,13,1,64,-13,0,3284,0,51,codec:674:10,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,675,no,3,거근기는다려로뢰를리면비사소알용장죠준지처탐하,거근기는다려로를리면사소알지하,15,뢰비용장죠준처탐,8,512,0,0,0,0,0,62,8,512,-62,0,3784,0,450,codec:675:17|codec:675:10|codec:675:11,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,676,no,4,갑걸그기래마명쓰어온왜운음이자졌평해,그기래마명어왜음이자해,11,갑걸쓰온운졌평,7,448,0,0,0,0,0,103,7,448,-103,0,4192,0,345,codec:676:54|codec:676:12|codec:676:15|codec:676:16,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,677,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,1732,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,678,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,1552,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,679,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2388,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,680,no,5,게경과나도딕라러련메몰무물보슨야어었에요이일있자패항효,게나도라러무물보슨야어었에요이일있자,18,경과딕련메몰패항효,9,576,0,0,0,0,0,8,9,576,-8,5,5528,0,568,codec:680:31|codec:680:23|codec:680:24|codec:680:20|codec:680:25,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,681,no,2,단면비은일장하,면은일하,4,단비장,3,192,0,0,0,0,0,10,3,192,-10,0,4496,0,182,codec:681:21|codec:681:25,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,682,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,1528,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,683,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2092,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,684,no,2,고대라로맘뭐해,고대라로뭐해,6,맘,1,64,0,0,0,0,0,22,1,64,-22,0,2284,0,42,codec:684:13|codec:684:17,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,685,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,1548,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,686,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2136,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,687,no,2,,,0,,0,0,0,0,0,0,0,111,0,0,-111,0,1560,111,0,codec:687:11|codec:687:12,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,688,no,1,가거남대던래베병야원입트해,가거대래야원입해,8,남던베병트,5,320,0,0,0,0,0,18,5,320,-18,0,2708,0,302,codec:688:11,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,689,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,1556,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,690,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2192,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,691,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,1560,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,692,no,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,1904,0,0,,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
codec,693,no,5,,,0,,0,0,0,0,0,0,0,221,0,0,-221,0,2020,221,0,codec:693:15|codec:693:16|codec:693:17|codec:693:19|codec:693:20,confirmed_binary_and_builder_logic,per_gcx_size_preserved; no record relocation
